,사용일자,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수
2630,2020-07-21,우이신설선,화계,3287,3092,6379
2631,2020-07-21,우이신설선,삼양,1971,2104,4075
2632,2020-07-21,우이신설선,삼양사거리,2440,2493,4933
2633,2020-07-21,우이신설선,솔샘,5757,5289,11046
2634,2020-07-21,우이신설선,북한산보국문,5710,5410,11120
2635,2020-07-21,우이신설선,정릉,4423,4005,8428
2636,2020-07-21,우이신설선,성신여대입구,3094,3425,6519
2637,2020-07-21,우이신설선,보문,1486,1520,3006
2638,2020-07-21,우이신설선,신설동,2341,2238,4579
2639,2020-07-22,우이신설선,신설동,2222,2199,4421
2640,2020-07-22,우이신설선,보문,1458,1509,2967
2641,2020-07-22,우이신설선,성신여대입구,3015,3359,6374
2642,2020-07-22,우이신설선,정릉,4331,4121,8452
2643,2020-07-22,우이신설선,북한산보국문,5611,5333,10944
2644,2020-07-22,우이신설선,솔샘,5781,5284,11065
2645,2020-07-22,우이신설선,삼양사거리,2347,2387,4734
2646,2020-07-22,우이신설선,삼양,1929,2071,4000
2647,2020-07-22,우이신설선,화계,3302,2958,6260
2648,2020-07-22,우이신설선,가오리,3987,3952,7939
2649,2020-07-22,우이신설선,4.19민주묘지,2630,2581,5211
2650,2020-07-22,우이신설선,솔밭공원,2339,2171,4510
2651,2020-07-22,우이신설선,북한산우이,2845,2644,5489
2652,2020-07-23,우이신설선,북한산우이,2272,2042,4314
2653,2020-07-23,우이신설선,솔밭공원,2173,2188,4361
2654,2020-07-23,우이신설선,4.19민주묘지,2353,2408,4761
2655,2020-07-23,우이신설선,가오리,3693,3842,7535
2656,2020-07-23,우이신설선,화계,3052,2853,5905
2657,2020-07-23,우이신설선,삼양,1885,1990,3875
2658,2020-07-23,우이신설선,삼양사거리,2232,2391,4623
2659,2020-07-23,우이신설선,솔샘,5550,5201,10751
2660,2020-07-23,우이신설선,북한산보국문,5383,5415,10798
2661,2020-07-23,우이신설선,정릉,4162,4097,8259
2662,2020-07-23,우이신설선,성신여대입구,2918,3231,6149
2663,2020-07-23,우이신설선,보문,1422,1523,2945
2664,2020-07-23,우이신설선,신설동,1972,2062,4034
2665,2020-07-24,우이신설선,북한산우이,2335,2028,4363
2666,2020-07-24,우이신설선,솔밭공원,2515,2298,4813
2667,2020-07-24,우이신설선,4.19민주묘지,2711,2601,5312
2668,2020-07-24,우이신설선,가오리,4037,3795,7832
2669,2020-07-24,우이신설선,화계,3377,3048,6425
2670,2020-07-24,우이신설선,삼양,2009,2085,4094
2671,2020-07-24,우이신설선,삼양사거리,2453,2474,4927
2672,2020-07-24,우이신설선,솔샘,5751,5177,10928
2673,2020-07-24,우이신설선,북한산보국문,5758,5232,10990
2674,2020-07-24,우이신설선,정릉,4459,3922,8381
2675,2020-07-24,우이신설선,성신여대입구,3115,3684,6799
2676,2020-07-24,우이신설선,보문,1475,1512,2987
2677,2020-07-24,우이신설선,신설동,2174,2161,4335
2678,2020-07-25,우이신설선,삼양사거리,1858,1808,3666
2679,2020-07-25,우이신설선,신설동,1380,1279,2659
2680,2020-07-25,우이신설선,보문,1119,1090,2209
2681,2020-07-25,우이신설선,성신여대입구,2517,2877,5394
2682,2020-07-25,우이신설선,정릉,3387,2742,6129
2683,2020-07-25,우이신설선,북한산보국문,4375,3872,8247
2684,2020-07-25,우이신설선,솔샘,3680,3210,6890
2685,2020-07-25,우이신설선,북한산우이,3224,3757,6981
2686,2020-07-25,우이신설선,솔밭공원,1725,1667,3392
2687,2020-07-25,우이신설선,4.19민주묘지,2201,1903,4104
2688,2020-07-25,우이신설선,가오리,2837,2529,5366
2689,2020-07-25,우이신설선,화계,2362,2156,4518
2690,2020-07-25,우이신설선,삼양,1481,1513,2994
2691,2020-07-26,우이신설선,북한산우이,3458,3500,6958
2692,2020-07-26,우이신설선,솔밭공원,1291,1310,2601
2693,2020-07-26,우이신설선,4.19민주묘지,1879,1671,3550
2694,2020-07-26,우이신설선,가오리,2241,2054,4295
2695,2020-07-26,우이신설선,화계,1831,1747,3578
2696,2020-07-26,우이신설선,삼양,1128,1096,2224
2697,2020-07-26,우이신설선,삼양사거리,1482,1429,2911
2698,2020-07-26,우이신설선,솔샘,2586,2328,4914
2699,2020-07-26,우이신설선,북한산보국문,3377,3049,6426
2700,2020-07-26,우이신설선,정릉,2405,2057,4462
2701,2020-07-26,우이신설선,성신여대입구,1943,2299,4242
2702,2020-07-26,우이신설선,보문,944,1004,1948
2703,2020-07-26,우이신설선,신설동,1041,1004,2045
2704,2020-07-27,우이신설선,북한산우이,2246,2079,4325
2705,2020-07-27,우이신설선,솔밭공원,2218,2223,4441
2706,2020-07-27,우이신설선,4.19민주묘지,2660,2596,5256
2707,2020-07-27,우이신설선,가오리,3922,3807,7729
2708,2020-07-27,우이신설선,화계,3282,3036,6318
2709,2020-07-27,우이신설선,삼양,1948,2080,4028
2710,2020-07-27,우이신설선,삼양사거리,2292,2374,4666
2711,2020-07-27,우이신설선,솔샘,5598,5247,10845
2712,2020-07-27,우이신설선,북한산보국문,5480,5270,10750
2713,2020-07-27,우이신설선,신설동,2213,2112,4325
2714,2020-07-27,우이신설선,보문,1473,1422,2895
2715,2020-07-27,우이신설선,성신여대입구,2986,3276,6262
2716,2020-07-27,우이신설선,정릉,4238,3943,8181
2717,2020-07-28,우이신설선,신설동,2202,2119,4321
2718,2020-07-28,우이신설선,보문,1457,1449,2906
2719,2020-07-28,우이신설선,성신여대입구,3065,3522,6587
2720,2020-07-28,우이신설선,정릉,4399,4121,8520
2721,2020-07-28,우이신설선,북한산보국문,5548,5328,10876
2722,2020-07-28,우이신설선,솔샘,5679,5259,10938
2723,2020-07-28,우이신설선,삼양사거리,2356,2446,4802
2724,2020-07-28,우이신설선,삼양,2000,2093,4093
2725,2020-07-28,우이신설선,화계,3212,3022,6234
2726,2020-07-28,우이신설선,가오리,4005,3856,7861
2727,2020-07-28,우이신설선,4.19민주묘지,2640,2617,5257
2728,2020-07-28,우이신설선,솔밭공원,2432,2329,4761
2729,2020-07-28,우이신설선,북한산우이,2603,2399,5002
2730,2020-07-29,우이신설선,신설동,2084,2028,4112
2731,2020-07-29,우이신설선,보문,1401,1399,2800
2732,2020-07-29,우이신설선,성신여대입구,2894,3277,6171
2733,2020-07-29,우이신설선,정릉,4128,3880,8008
2734,2020-07-29,우이신설선,북한산보국문,5420,5136,10556
2735,2020-07-29,우이신설선,솔샘,5461,5049,10510
2736,2020-07-29,우이신설선,삼양사거리,2130,2188,4318
2737,2020-07-29,우이신설선,삼양,1793,1901,3694
2738,2020-07-29,우이신설선,화계,3107,2812,5919
2739,2020-07-29,우이신설선,가오리,3684,3751,7435
2740,2020-07-29,우이신설선,4.19민주묘지,2477,2480,4957
2741,2020-07-29,우이신설선,솔밭공원,2188,2145,4333
2742,2020-07-29,우이신설선,북한산우이,2491,2199,4690
2743,2020-07-30,우이신설선,신설동,2087,2135,4222
2744,2020-07-30,우이신설선,보문,1430,1449,2879
2745,2020-07-30,우이신설선,성신여대입구,3183,3467,6650
2746,2020-07-30,우이신설선,정릉,4297,3888,8185
2747,2020-07-30,우이신설선,북한산보국문,5598,5263,10861
2748,2020-07-30,우이신설선,솔샘,5677,5092,10769
2749,2020-07-30,우이신설선,삼양사거리,2346,2364,4710
2750,2020-07-30,우이신설선,삼양,2002,2030,4032
2751,2020-07-30,우이신설선,화계,3170,2903,6073
2752,2020-07-30,우이신설선,가오리,4056,3889,7945
2753,2020-07-30,우이신설선,4.19민주묘지,2695,2671,5366
2754,2020-07-30,우이신설선,솔밭공원,2365,2252,4617
2755,2020-07-30,우이신설선,북한산우이,2459,2203,4662
2756,2020-07-31,우이신설선,신설동,2259,2179,4438
2757,2020-07-31,우이신설선,보문,1496,1490,2986
2758,2020-07-31,우이신설선,성신여대입구,3271,3673,6944
2759,2020-07-31,우이신설선,정릉,4420,3920,8340
2760,2020-07-31,우이신설선,북한산보국문,5665,5186,10851
2761,2020-07-31,우이신설선,솔샘,5700,5175,10875
2762,2020-07-31,우이신설선,삼양사거리,2373,2351,4724
2763,2020-07-31,우이신설선,삼양,1939,1928,3867
2764,2020-07-31,우이신설선,화계,3177,2851,6028
2765,2020-07-31,우이신설선,가오리,4032,3726,7758
2766,2020-07-31,우이신설선,4.19민주묘지,2746,2578,5324
2767,2020-07-31,우이신설선,솔밭공원,2388,2275,4663
2768,2020-07-31,우이신설선,북한산우이,2729,2543,5272
2769,2020-08-01,우이신설선,삼양사거리,1500,1448,2948
2770,2020-08-01,우이신설선,삼양,1123,1217,2340
2771,2020-08-01,우이신설선,화계,1855,1745,3600
2772,2020-08-01,우이신설선,가오리,2364,2122,4486
2773,2020-08-01,우이신설선,4.19민주묘지,1673,1524,3197
2774,2020-08-01,우이신설선,솔밭공원,1334,1246,2580
2775,2020-08-01,우이신설선,북한산우이,1944,2220,4164
2776,2020-08-01,우이신설선,솔샘,3037,2512,5549
2777,2020-08-01,우이신설선,북한산보국문,3552,3001,6553
2778,2020-08-01,우이신설선,정릉,2737,2191,4928
2779,2020-08-01,우이신설선,성신여대입구,2158,2529,4687
2780,2020-08-01,우이신설선,보문,1004,1028,2032
2781,2020-08-01,우이신설선,신설동,1000,1002,2002
2782,2020-08-02,우이신설선,보문,764,769,1533
2783,2020-08-02,우이신설선,신설동,709,683,1392
2784,2020-08-02,우이신설선,북한산우이,1488,1572,3060
2785,2020-08-02,우이신설선,솔밭공원,1010,938,1948
2786,2020-08-02,우이신설선,4.19민주묘지,1227,1173,2400
2787,2020-08-02,우이신설선,가오리,1675,1634,3309
2788,2020-08-02,우이신설선,화계,1427,1264,2691
2789,2020-08-02,우이신설선,삼양,945,911,1856
2790,2020-08-02,우이신설선,삼양사거리,1071,1065,2136
2791,2020-08-02,우이신설선,솔샘,2043,1929,3972
2792,2020-08-02,우이신설선,북한산보국문,2645,2415,5060
2793,2020-08-02,우이신설선,정릉,1921,1648,3569
2794,2020-08-02,우이신설선,성신여대입구,1517,1761,3278
2795,2020-08-03,우이신설선,신설동,1718,1689,3407
2796,2020-08-03,우이신설선,보문,1294,1280,2574
2797,2020-08-03,우이신설선,성신여대입구,2628,2742,5370
2798,2020-08-03,우이신설선,정릉,3525,3368,6893
2799,2020-08-03,우이신설선,북한산보국문,4769,4669,9438
2800,2020-08-03,우이신설선,솔샘,4815,4601,9416
2801,2020-08-03,우이신설선,삼양사거리,1986,2042,4028
2802,2020-08-03,우이신설선,삼양,1640,1745,3385
2803,2020-08-03,우이신설선,화계,2754,2542,5296
2804,2020-08-03,우이신설선,가오리,3356,3322,6678
2805,2020-08-03,우이신설선,4.19민주묘지,2142,2116,4258
2806,2020-08-03,우이신설선,솔밭공원,1918,1894,3812
2807,2020-08-03,우이신설선,북한산우이,1790,1603,3393
2808,2020-08-04,우이신설선,신설동,1889,1859,3748
2809,2020-08-04,우이신설선,보문,1326,1326,2652
2810,2020-08-04,우이신설선,성신여대입구,2759,3008,5767
2811,2020-08-04,우이신설선,정릉,3789,3556,7345
2812,2020-08-04,우이신설선,북한산보국문,5010,4810,9820
2813,2020-08-04,우이신설선,솔샘,5091,4800,9891
2814,2020-08-04,우이신설선,삼양사거리,2147,2258,4405
2815,2020-08-04,우이신설선,삼양,1769,1833,3602
2816,2020-08-04,우이신설선,화계,2898,2690,5588
2817,2020-08-04,우이신설선,가오리,3476,3375,6851
2818,2020-08-04,우이신설선,4.19민주묘지,2373,2349,4722
2819,2020-08-04,우이신설선,솔밭공원,2194,2029,4223
2820,2020-08-04,우이신설선,북한산우이,2114,1918,4032
2821,2020-08-05,우이신설선,북한산보국문,5120,4850,9970
2822,2020-08-05,우이신설선,정릉,3789,3509,7298
2823,2020-08-05,우이신설선,성신여대입구,2771,3077,5848
2824,2020-08-05,우이신설선,보문,1370,1375,2745
2825,2020-08-05,우이신설선,신설동,1962,2214,4176
2826,2020-08-05,우이신설선,북한산우이,2383,2128,4511
2827,2020-08-05,우이신설선,솔밭공원,2124,2034,4158
2828,2020-08-05,우이신설선,4.19민주묘지,2424,2353,4777
2829,2020-08-05,우이신설선,가오리,3527,3508,7035
2830,2020-08-05,우이신설선,화계,3011,2735,5746
2831,2020-08-05,우이신설선,삼양,1728,1815,3543
2832,2020-08-05,우이신설선,삼양사거리,2153,2141,4294
2833,2020-08-05,우이신설선,솔샘,5071,4668,9739
2834,2020-08-06,우이신설선,북한산우이,1996,1843,3839
2835,2020-08-06,우이신설선,솔밭공원,2203,2100,4303
2836,2020-08-06,우이신설선,4.19민주묘지,2540,2466,5006
2837,2020-08-06,우이신설선,가오리,3790,3608,7398
2838,2020-08-06,우이신설선,화계,3077,2802,5879
2839,2020-08-06,우이신설선,삼양,1945,2014,3959
2840,2020-08-06,우이신설선,삼양사거리,2284,2276,4560
2841,2020-08-06,우이신설선,솔샘,5385,4997,10382
2842,2020-08-06,우이신설선,북한산보국문,5337,4976,10313
2843,2020-08-06,우이신설선,정릉,4107,3808,7915
2844,2020-08-06,우이신설선,성신여대입구,2799,3132,5931
2845,2020-08-06,우이신설선,보문,1390,1373,2763
2846,2020-08-06,우이신설선,신설동,2106,1997,4103
2847,2020-08-07,우이신설선,북한산우이,2419,2187,4606
2848,2020-08-07,우이신설선,솔밭공원,2355,2106,4461
2849,2020-08-07,우이신설선,4.19민주묘지,2661,2498,5159
2850,2020-08-07,우이신설선,가오리,3889,3632,7521
2851,2020-08-07,우이신설선,화계,3225,2870,6095
2852,2020-08-07,우이신설선,삼양,1987,2068,4055
2853,2020-08-07,우이신설선,삼양사거리,2475,2418,4893
2854,2020-08-07,우이신설선,솔샘,5692,4884,10576
2855,2020-08-07,우이신설선,북한산보국문,5767,5036,10803
2856,2020-08-07,우이신설선,정릉,4491,3847,8338
2857,2020-08-07,우이신설선,성신여대입구,3225,3721,6946
2858,2020-08-07,우이신설선,보문,1456,1537,2993
2859,2020-08-07,우이신설선,신설동,2076,2144,4220
2860,2020-08-08,우이신설선,북한산우이,2326,2446,4772
2861,2020-08-08,우이신설선,솔밭공원,1612,1535,3147
2862,2020-08-08,우이신설선,4.19민주묘지,2032,1798,3830
2863,2020-08-08,우이신설선,가오리,2674,2441,5115
2864,2020-08-08,우이신설선,화계,2202,2023,4225
2865,2020-08-08,우이신설선,삼양,1383,1393,2776
2866,2020-08-08,우이신설선,삼양사거리,1697,1651,3348
2867,2020-08-08,우이신설선,솔샘,3350,2998,6348
2868,2020-08-08,우이신설선,북한산보국문,3977,3466,7443
2869,2020-08-08,우이신설선,정릉,3024,2489,5513
2870,2020-08-08,우이신설선,성신여대입구,2467,2845,5312
2871,2020-08-08,우이신설선,보문,1055,1078,2133
2872,2020-08-08,우이신설선,신설동,1217,1189,2406
2873,2020-08-09,우이신설선,북한산우이,1361,1407,2768
2874,2020-08-09,우이신설선,솔밭공원,987,914,1901
2875,2020-08-09,우이신설선,4.19민주묘지,1119,1090,2209
2876,2020-08-09,우이신설선,가오리,1636,1569,3205
2877,2020-08-09,우이신설선,화계,1328,1302,2630
2878,2020-08-09,우이신설선,삼양,766,761,1527
2879,2020-08-09,우이신설선,삼양사거리,1070,1092,2162
2880,2020-08-09,우이신설선,솔샘,2013,1783,3796
2881,2020-08-09,우이신설선,북한산보국문,2381,2140,4521
2882,2020-08-09,우이신설선,정릉,1797,1634,3431
2883,2020-08-09,우이신설선,성신여대입구,1496,1793,3289
2884,2020-08-09,우이신설선,보문,688,678,1366
2885,2020-08-09,우이신설선,신설동,676,635,1311
2886,2020-08-10,우이신설선,신설동,1967,1903,3870
2887,2020-08-10,우이신설선,보문,1306,1370,2676
2888,2020-08-10,우이신설선,성신여대입구,2938,3188,6126
2889,2020-08-10,우이신설선,정릉,4014,3877,7891
2890,2020-08-10,우이신설선,북한산보국문,5003,4989,9992
2891,2020-08-10,우이신설선,솔샘,5388,5029,10417
2892,2020-08-10,우이신설선,삼양사거리,2237,2326,4563
2893,2020-08-10,우이신설선,삼양,1931,2055,3986
2894,2020-08-10,우이신설선,화계,2966,2777,5743
2895,2020-08-10,우이신설선,가오리,3749,3729,7478
2896,2020-08-10,우이신설선,4.19민주묘지,2388,2339,4727
2897,2020-08-10,우이신설선,솔밭공원,2134,2089,4223
2898,2020-08-10,우이신설선,북한산우이,2081,1896,3977
2899,2020-08-11,우이신설선,신설동,1981,1929,3910
2900,2020-08-11,우이신설선,보문,1358,1319,2677
2901,2020-08-11,우이신설선,성신여대입구,2774,3154,5928
2902,2020-08-11,우이신설선,정릉,4147,3865,8012
2903,2020-08-11,우이신설선,북한산보국문,5231,4994,10225
2904,2020-08-11,우이신설선,솔샘,5373,4941,10314
2905,2020-08-11,우이신설선,삼양사거리,2241,2306,4547
2906,2020-08-11,우이신설선,삼양,1882,1846,3728
2907,2020-08-11,우이신설선,화계,2928,2744,5672
2908,2020-08-11,우이신설선,가오리,3777,3644,7421
2909,2020-08-11,우이신설선,4.19민주묘지,2514,2499,5013
2910,2020-08-11,우이신설선,솔밭공원,2200,2081,4281
2911,2020-08-11,우이신설선,북한산우이,2133,1865,3998
2912,2020-08-12,우이신설선,신설동,2042,2023,4065
2913,2020-08-12,우이신설선,보문,1401,1354,2755
2914,2020-08-12,우이신설선,성신여대입구,3086,3460,6546
2915,2020-08-12,우이신설선,정릉,4250,3896,8146
2916,2020-08-12,우이신설선,북한산보국문,5432,5200,10632
2917,2020-08-12,우이신설선,솔샘,5620,5038,10658
2918,2020-08-12,우이신설선,삼양사거리,2423,2375,4798
2919,2020-08-12,우이신설선,삼양,1903,2092,3995
2920,2020-08-12,우이신설선,화계,3226,2883,6109
2921,2020-08-12,우이신설선,가오리,3989,3867,7856
2922,2020-08-12,우이신설선,4.19민주묘지,2794,2626,5420
2923,2020-08-12,우이신설선,솔밭공원,2361,2281,4642
2924,2020-08-12,우이신설선,북한산우이,2846,2651,5497
2925,2020-08-13,우이신설선,북한산우이,2513,2246,4759
2926,2020-08-13,우이신설선,솔밭공원,2233,2173,4406
2927,2020-08-13,우이신설선,4.19민주묘지,2619,2550,5169
2928,2020-08-13,우이신설선,가오리,3883,3790,7673
2929,2020-08-13,우이신설선,화계,3069,2903,5972
2930,2020-08-13,우이신설선,삼양,1932,2045,3977
2931,2020-08-13,우이신설선,삼양사거리,2310,2294,4604
2932,2020-08-13,우이신설선,솔샘,5584,5066,10650
2933,2020-08-13,우이신설선,북한산보국문,5274,4957,10231
2934,2020-08-13,우이신설선,정릉,4208,3819,8027
2935,2020-08-13,우이신설선,성신여대입구,2948,3361,6309
2936,2020-08-13,우이신설선,보문,1408,1397,2805
2937,2020-08-13,우이신설선,신설동,1955,1952,3907
2938,2020-08-14,우이신설선,북한산우이,2224,1980,4204
2939,2020-08-14,우이신설선,솔밭공원,2162,2060,4222
2940,2020-08-14,우이신설선,4.19민주묘지,2527,2349,4876
2941,2020-08-14,우이신설선,가오리,3796,3626,7422
2942,2020-08-14,우이신설선,화계,3009,2723,5732
2943,2020-08-14,우이신설선,삼양,1807,1912,3719
2944,2020-08-14,우이신설선,삼양사거리,2303,2264,4567
2945,2020-08-14,우이신설선,솔샘,5274,4598,9872
2946,2020-08-14,우이신설선,북한산보국문,5348,4810,10158
2947,2020-08-14,우이신설선,정릉,4160,3651,7811
2948,2020-08-14,우이신설선,성신여대입구,2951,3428,6379
2949,2020-08-14,우이신설선,보문,1344,1352,2696
2950,2020-08-14,우이신설선,신설동,2022,1981,4003
2951,2020-08-15,우이신설선,신설동,940,883,1823
2952,2020-08-15,우이신설선,보문,892,827,1719
2953,2020-08-15,우이신설선,성신여대입구,1869,2226,4095
2954,2020-08-15,우이신설선,정릉,2461,1984,4445
2955,2020-08-15,우이신설선,북한산보국문,3319,2882,6201
2956,2020-08-15,우이신설선,솔샘,2720,2198,4918
2957,2020-08-15,우이신설선,삼양사거리,1472,1408,2880
2958,2020-08-15,우이신설선,삼양,1127,1138,2265
2959,2020-08-15,우이신설선,화계,1834,1617,3451
2960,2020-08-15,우이신설선,가오리,2175,2018,4193
2961,2020-08-15,우이신설선,4.19민주묘지,1621,1446,3067
2962,2020-08-15,우이신설선,솔밭공원,1414,1240,2654
2963,2020-08-15,우이신설선,북한산우이,1757,2000,3757
2964,2020-08-16,우이신설선,신설동,1002,919,1921
2965,2020-08-16,우이신설선,보문,805,844,1649
2966,2020-08-16,우이신설선,성신여대입구,1696,2025,3721
2967,2020-08-16,우이신설선,정릉,2174,1855,4029
2968,2020-08-16,우이신설선,북한산보국문,2999,2644,5643
2969,2020-08-16,우이신설선,솔샘,2305,2049,4354
2970,2020-08-16,우이신설선,삼양사거리,1296,1320,2616
2971,2020-08-16,우이신설선,삼양,1096,1112,2208
2972,2020-08-16,우이신설선,화계,1709,1560,3269
2973,2020-08-16,우이신설선,가오리,1969,1870,3839
2974,2020-08-16,우이신설선,4.19민주묘지,1653,1440,3093
2975,2020-08-16,우이신설선,솔밭공원,1212,1222,2434
2976,2020-08-16,우이신설선,북한산우이,2560,2786,5346
2977,2020-08-17,우이신설선,북한산우이,2351,2312,4663
2978,2020-08-17,우이신설선,솔밭공원,1526,1501,3027
2979,2020-08-17,우이신설선,4.19민주묘지,1742,1628,3370
2980,2020-08-17,우이신설선,가오리,2452,2376,4828
2981,2020-08-17,우이신설선,화계,2122,2003,4125
2982,2020-08-17,우이신설선,삼양,1267,1345,2612
2983,2020-08-17,우이신설선,삼양사거리,1669,1653,3322
2984,2020-08-17,우이신설선,솔샘,2910,2621,5531
2985,2020-08-17,우이신설선,북한산보국문,3539,3172,6711
2986,2020-08-17,우이신설선,정릉,2645,2381,5026
2987,2020-08-17,우이신설선,성신여대입구,2094,2392,4486
2988,2020-08-17,우이신설선,보문,993,1001,1994
2989,2020-08-17,우이신설선,신설동,1163,1127,2290
2990,2020-08-18,우이신설선,신설동,1963,1913,3876
2991,2020-08-18,우이신설선,보문,1278,1331,2609
2992,2020-08-18,우이신설선,성신여대입구,2644,2902,5546
2993,2020-08-18,우이신설선,정릉,3782,3598,7380
2994,2020-08-18,우이신설선,북한산보국문,4917,4750,9667
2995,2020-08-18,우이신설선,솔샘,5043,4687,9730
2996,2020-08-18,우이신설선,삼양사거리,2261,2246,4507
2997,2020-08-18,우이신설선,삼양,1760,1915,3675
2998,2020-08-18,우이신설선,화계,3021,2850,5871
2999,2020-08-18,우이신설선,가오리,3581,3556,7137
3000,2020-08-18,우이신설선,4.19민주묘지,2498,2423,4921
3001,2020-08-18,우이신설선,솔밭공원,2171,2176,4347
3002,2020-08-18,우이신설선,북한산우이,2316,2171,4487
3003,2020-08-19,우이신설선,성신여대입구,2483,2783,5266
3004,2020-08-19,우이신설선,보문,1305,1297,2602
3005,2020-08-19,우이신설선,신설동,1968,1901,3869
3006,2020-08-19,우이신설선,화계,2894,2765,5659
3007,2020-08-19,우이신설선,가오리,3441,3444,6885
3008,2020-08-19,우이신설선,4.19민주묘지,2412,2311,4723
3009,2020-08-19,우이신설선,솔밭공원,2083,2052,4135
3010,2020-08-19,우이신설선,북한산우이,2893,2662,5555
3011,2020-08-19,우이신설선,삼양,1671,1837,3508
3012,2020-08-19,우이신설선,삼양사거리,2079,2155,4234
3013,2020-08-19,우이신설선,솔샘,4890,4530,9420
3014,2020-08-19,우이신설선,북한산보국문,4715,4568,9283
3015,2020-08-19,우이신설선,정릉,3698,3494,7192
3016,2020-08-20,우이신설선,신설동,1922,1802,3724
3017,2020-08-20,우이신설선,보문,1258,1273,2531
3018,2020-08-20,우이신설선,성신여대입구,2279,2671,4950
3019,2020-08-20,우이신설선,정릉,3639,3356,6995
3020,2020-08-20,우이신설선,북한산보국문,4550,4472,9022
3021,2020-08-20,우이신설선,솔샘,4728,4386,9114
3022,2020-08-20,우이신설선,삼양사거리,2075,2067,4142
3023,2020-08-20,우이신설선,삼양,1606,1742,3348
3024,2020-08-20,우이신설선,화계,2755,2615,5370
3025,2020-08-20,우이신설선,가오리,3366,3338,6704
3026,2020-08-20,우이신설선,4.19민주묘지,2315,2311,4626
3027,2020-08-20,우이신설선,솔밭공원,2025,1982,4007
3028,2020-08-20,우이신설선,북한산우이,2242,2056,4298
3029,2020-08-21,우이신설선,북한산우이,2164,1908,4072
3030,2020-08-21,우이신설선,솔밭공원,1951,1890,3841
3031,2020-08-21,우이신설선,4.19민주묘지,2251,2220,4471
3032,2020-08-21,우이신설선,가오리,3297,3250,6547
3033,2020-08-21,우이신설선,화계,2805,2497,5302
3034,2020-08-21,우이신설선,삼양,1638,1725,3363
3035,2020-08-21,우이신설선,삼양사거리,1956,2003,3959
3036,2020-08-21,우이신설선,솔샘,4563,4203,8766
3037,2020-08-21,우이신설선,북한산보국문,4566,4377,8943
3038,2020-08-21,우이신설선,정릉,3501,3220,6721
3039,2020-08-21,우이신설선,성신여대입구,2323,2717,5040
3040,2020-08-21,우이신설선,보문,1198,1258,2456
3041,2020-08-21,우이신설선,신설동,1816,1791,3607
3042,2020-08-22,우이신설선,북한산우이,1887,1990,3877
3043,2020-08-22,우이신설선,솔밭공원,1224,1179,2403
3044,2020-08-22,우이신설선,4.19민주묘지,1513,1373,2886
3045,2020-08-22,우이신설선,가오리,1972,1935,3907
3046,2020-08-22,우이신설선,화계,1686,1637,3323
3047,2020-08-22,우이신설선,삼양,1030,1076,2106
3048,2020-08-22,우이신설선,삼양사거리,1353,1333,2686
3049,2020-08-22,우이신설선,솔샘,2281,2071,4352
3050,2020-08-22,우이신설선,북한산보국문,2834,2608,5442
3051,2020-08-22,우이신설선,정릉,2160,1886,4046
3052,2020-08-22,우이신설선,성신여대입구,1549,1828,3377
3053,2020-08-22,우이신설선,보문,811,791,1602
3054,2020-08-22,우이신설선,신설동,968,945,1913
3055,2020-08-23,우이신설선,북한산우이,2155,2290,4445
3056,2020-08-23,우이신설선,솔밭공원,1044,932,1976
3057,2020-08-23,우이신설선,4.19민주묘지,1308,1125,2433
3058,2020-08-23,우이신설선,가오리,1542,1506,3048
3059,2020-08-23,우이신설선,화계,1294,1249,2543
3060,2020-08-23,우이신설선,삼양,754,766,1520
3061,2020-08-23,우이신설선,삼양사거리,1021,1039,2060
3062,2020-08-23,우이신설선,솔샘,1592,1485,3077
3063,2020-08-23,우이신설선,북한산보국문,2071,1913,3984
3064,2020-08-23,우이신설선,정릉,1598,1262,2860
3065,2020-08-23,우이신설선,성신여대입구,1185,1413,2598
3066,2020-08-23,우이신설선,보문,610,642,1252
3067,2020-08-23,우이신설선,신설동,754,712,1466
3068,2020-08-24,우이신설선,북한산우이,2146,1970,4116
3069,2020-08-24,우이신설선,솔밭공원,1948,1954,3902
3070,2020-08-24,우이신설선,4.19민주묘지,2216,2276,4492
3071,2020-08-24,우이신설선,가오리,3404,3329,6733
3072,2020-08-24,우이신설선,화계,2654,2604,5258
3073,2020-08-24,우이신설선,삼양,1605,1740,3345
3074,2020-08-24,우이신설선,삼양사거리,1989,1975,3964
3075,2020-08-24,우이신설선,솔샘,4561,4404,8965
3076,2020-08-24,우이신설선,북한산보국문,4374,4274,8648
3077,2020-08-24,우이신설선,정릉,3409,3286,6695
3078,2020-08-24,우이신설선,성신여대입구,2280,2528,4808
3079,2020-08-24,우이신설선,보문,1208,1244,2452
3080,2020-08-24,우이신설선,신설동,1825,1799,3624
3081,2020-08-25,우이신설선,북한산우이,2494,2293,4787
3082,2020-08-25,우이신설선,솔밭공원,2061,2052,4113
3083,2020-08-25,우이신설선,4.19민주묘지,2258,2274,4532
3084,2020-08-25,우이신설선,가오리,3301,3352,6653
3085,2020-08-25,우이신설선,화계,2768,2679,5447
3086,2020-08-25,우이신설선,삼양,1653,1808,3461
3087,2020-08-25,우이신설선,삼양사거리,2035,2098,4133
3088,2020-08-25,우이신설선,솔샘,4606,4349,8955
3089,2020-08-25,우이신설선,북한산보국문,4504,4456,8960
